id,heuristic,mutation,indexing,hof,for_hof,helpers,match,let
9_56,-6,3,5,1,1,1,0,1
9_59,-6,3,5,1,1,1,0,1
9_60,-3,2,5,1,3,1,0,1
9_62,-6,3,5,1,1,1,0,1
9_63,-6,3,5,1,1,1,0,1
9_64,-4,3,5,1,3,1,0,1
9_66,-6,3,5,1,1,1,0,1
9_68,-6,3,5,1,1,1,0,1
9_69,-6,3,5,1,1,1,0,1
9_72,-8,3,5,1,1,1,0,3
9_73,-6,3,5,1,1,1,0,1
9_74,-6,3,5,0,2,1,0,1
9_76,-6,3,5,1,1,1,0,1
9_77,-6,3,5,1,1,1,0,1
9_78,-6,3,5,1,1,1,0,1
9_79,-4,3,5,1,1,3,0,1
9_81,-6,3,5,1,1,1,0,1
9_82,-6,3,5,1,1,1,0,1
9_83,0,0,3,1,3,1,0,2
9_84,-6,3,5,1,1,1,0,1
9_86,1,0,3,1,3,1,0,1
9_87,3,0,3,1,3,3,0,1
9_90,-2,3,3,1,1,3,0,1
9_91,-2,2,3,1,1,2,0,1
9_92,-6,3,5,1,1,1,0,1
9_95,-4,3,5,1,3,1,0,1
9_96,-4,3,5,1,3,1,0,1
9_99,-4,3,5,1,3,1,0,1
