id,heuristic,mutation,indexing,hof,for_hof,helpers,match,let
9_4,6,0,0,3,0,3,0,0
9_6,4,0,0,3,0,3,0,2
9_9,5,0,0,3,0,3,0,1
9_10,4,0,0,3,0,3,0,2
9_11,1,0,0,0,0,1,0,0
9_12,6,0,0,3,0,3,0,0
9_13,1,0,0,0,0,1,0,0
9_16,4,0,0,3,0,2,0,1
9_17,4,0,0,0,1,3,0,0
9_19,2,0,0,1,0,4,0,3
9_20,-2,0,0,0,0,1,0,3
9_22,2,0,0,1,0,2,0,1
9_23,2,0,0,0,0,2,0,0
9_25,5,0,0,3,0,2,0,0
9_27,6,0,0,3,0,3,0,0
9_28,6,0,0,3,0,3,0,0
9_29,5,0,0,3,0,3,0,1
9_31,2,0,0,1,0,1,0,0
9_33,1,0,0,0,0,2,0,1
9_34,4,0,0,2,0,3,0,1
9_35,3,0,0,2,0,2,0,1
9_36,3,0,0,1,0,2,0,0
9_37,4,0,0,2,0,3,0,1
9_38,6,0,0,3,0,3,0,0
9_40,4,0,0,1,0,3,0,0
9_41,4,0,0,3,0,3,0,2
9_42,2,0,0,1,0,2,0,1
9_45,2,0,0,1,0,3,0,2
9_47,6,0,0,3,0,3,0,0
9_50,1,0,0,0,0,1,0,0
9_52,1,0,0,0,0,1,0,0
9_53,5,0,0,3,0,2,0,0
9_54,0,0,0,0,0,1,0,1
9_55,0,0,0,1,0,2,0,3
9_56,3,0,0,1,0,2,0,0
9_57,1,0,0,0,0,1,0,0
9_58,6,0,0,3,0,3,0,0
9_59,2,0,0,1,0,2,0,1
9_61,2,0,0,1,0,1,0,0
9_62,2,0,0,1,0,1,0,0
9_63,3,0,0,3,0,2,0,2
9_64,4,0,0,1,0,3,0,0
9_65,5,0,0,3,0,2,0,0
9_66,1,0,0,0,0,2,0,1
9_67,5,0,0,3,0,3,0,1
9_68,2,0,0,0,1,1,0,0
9_69,2,0,0,1,0,2,0,1
9_72,1,0,0,0,0,1,0,0
9_74,4,0,0,1,0,3,0,0
9_75,4,0,0,1,0,3,0,0
9_76,5,0,0,3,0,3,0,1
9_78,5,0,0,3,0,3,0,1
9_79,5,0,0,3,0,2,0,0
9_80,5,0,0,3,0,3,0,1
9_81,1,0,0,0,0,1,0,0
9_82,1,0,0,0,0,1,0,0
9_83,3,0,0,1,0,2,0,0
9_84,2,0,0,0,1,2,0,1
9_85,2,0,0,1,0,1,0,0
9_86,3,0,0,3,0,2,0,2
9_87,4,0,0,2,0,3,0,1
9_88,2,0,0,0,0,2,0,0
9_89,5,0,0,3,0,3,0,1
9_90,4,0,0,1,0,3,0,0
9_92,3,0,0,1,0,2,0,0
9_93,1,0,0,0,0,1,0,0
9_94,4,0,0,1,0,3,0,0
9_96,3,0,0,1,0,3,0,1
9_99,5,0,0,3,0,3,0,1
