id,heuristic,mutation,indexing,hof,for_hof,helpers,match,let
1_28,1,0,2,0,2,2,0,1
1_34,-1,0,2,0,2,1,0,2
1_36,0,0,2,0,2,1,0,1
1_41,-2,0,2,0,0,3,0,3
1_44,-4,0,2,0,0,1,0,3
1_48,-1,0,2,0,2,1,0,2
1_56,-3,0,2,0,0,3,0,4
1_64,-3,0,2,0,1,0,0,2
1_66,0,0,2,0,2,1,0,1
1_67,-1,0,2,0,2,1,0,2
1_68,0,0,2,0,2,1,0,1
1_70,0,0,2,0,2,1,0,1
1_71,-7,0,3,0,1,2,0,7
1_78,1,0,2,0,2,2,0,1
1_80,0,0,2,1,2,1,0,2
1_81,-3,0,2,0,1,2,0,4
1_82,-3,0,2,0,0,0,0,1
1_85,-6,0,2,0,0,1,0,5
1_87,0,0,2,0,0,3,0,1
1_94,-1,0,2,0,1,3,0,3
1_99,-2,0,2,2,0,0,0,2
3_0,-2,0,2,0,2,2,0,4
3_1,-1,0,2,0,2,1,0,2
3_2,-2,0,2,0,1,1,0,2
3_3,-6,0,2,0,0,2,0,6
3_5,-3,0,2,0,2,1,0,4
3_7,-5,0,2,0,1,2,0,6
3_8,-4,0,2,0,0,2,0,4
3_13,-5,0,2,0,0,2,0,5
3_14,-7,0,2,0,0,1,0,6
3_15,-1,0,2,0,0,2,0,1
3_17,-5,0,2,0,0,1,0,4
3_18,-4,0,2,0,1,1,0,4
3_19,-2,0,2,0,0,3,0,3
3_20,-1,0,2,0,2,1,0,2
3_21,-2,0,2,0,2,2,0,4
3_22,-6,0,2,0,0,1,0,5
3_23,-4,0,4,2,0,2,0,4
3_24,-6,0,2,0,1,1,0,6
3_25,-3,0,2,0,0,2,0,3
3_26,-5,0,2,0,0,2,0,5
3_27,-6,0,2,0,0,1,0,5
3_28,-2,0,2,0,2,2,0,4
3_31,-2,0,2,0,1,2,0,3
3_37,-3,0,2,0,2,1,0,4
3_39,-6,0,2,0,1,1,0,6
3_40,-1,0,2,0,2,1,0,2
3_41,-3,0,2,1,1,1,0,4
3_42,-3,0,2,0,1,1,0,3
3_43,1,0,1,4,0,1,0,3
3_44,-1,0,2,0,1,1,0,1
3_46,-7,0,2,0,0,1,0,6
3_47,-3,0,2,0,0,2,0,3
3_48,0,0,2,0,2,2,0,2
3_53,-6,0,2,0,0,3,0,7
3_54,-2,0,2,1,1,1,0,3
3_57,0,0,2,0,2,1,0,1
3_60,-1,0,2,0,2,1,0,2
3_65,-4,0,2,0,0,2,0,4
3_67,0,0,2,0,2,1,0,1
3_68,1,0,2,0,2,2,0,1
3_70,-1,0,2,0,2,1,0,2
3_71,-4,0,2,0,1,1,0,4
3_72,-6,0,2,0,0,1,0,5
3_73,-2,0,2,0,0,3,0,3
3_74,0,0,2,0,2,1,0,1
3_76,-3,0,2,0,0,2,0,3
3_81,0,0,2,0,2,1,0,1
3_82,-1,0,2,0,2,1,0,2
3_84,-7,0,2,0,0,1,0,6
3_85,-6,0,2,0,0,1,0,5
3_86,-1,0,2,0,1,2,0,2
3_87,-3,0,2,0,2,1,0,4
3_88,-3,0,2,0,2,1,0,4
3_91,-3,0,2,0,2,1,0,4
3_92,-1,0,2,0,2,1,0,2
3_94,-2,0,2,0,0,3,0,3
3_96,-6,0,2,0,0,2,0,6
3_97,-1,0,2,0,2,1,0,2
3_98,-3,0,2,0,1,1,0,3
3_99,-6,0,2,0,0,1,0,5
4_2,-5,0,2,0,2,1,0,6
4_8,-3,0,2,0,2,1,0,4
4_9,-5,0,2,0,2,1,0,6
4_10,-4,0,2,0,0,2,0,4
4_17,-7,0,2,0,0,1,0,6
4_19,-6,0,2,0,0,1,0,5
4_24,-2,0,2,0,1,2,0,3
4_25,1,0,2,0,2,2,0,1
4_29,1,0,2,0,2,2,0,1
4_33,-5,0,2,0,1,1,0,5
4_35,0,0,2,0,2,1,0,1
4_36,-2,0,2,0,1,2,0,3
4_37,-2,0,2,0,2,1,0,3
4_39,-2,0,2,0,2,1,0,3
4_40,0,0,2,0,2,1,0,1
4_42,-5,0,2,0,0,2,0,5
4_43,-3,0,2,0,2,1,0,4
